title,author,price,pages,reviews,avg_rating,seller,value_per_page,link,asin,wishlist_name,format,scraped_timestamp
"Penguin Select Classics: Meditations: (Original, Unabridged Classic, Premium Hardbound Collector's Edition, Ideal for Gifting)",Marcus Aurelius,191.0,192,41,4.5,Cocoblu Retail,0.9947916666666666,https://www.amazon.in/dp/9815162918/?coliid=IGQF98D9KKBKE&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9815162918,Hardcover Books,"Hardcover

₹191.00",2025-09-22T12:44:36.756201
Sapiens: A Brief History of Humankind (10 Year Anniversary Edition),Yuval Noah Harari,795.0,512,123656,4.7,Cocoblu Retail,1.552734375,https://www.amazon.in/dp/1529913934/?coliid=I34YOTXX08510N&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1529913934,Hardcover Books,"Hardcover

₹795.00",2025-09-22T12:44:38.810975
The Hero Code: Lessons on How To Achieve More Than You Ever Thought Possible,Admiral William H. McRaven,270.0,176,212,4.6,AmazeBooks,1.5340909090909092,https://www.amazon.in/dp/1847943632/?coliid=I335AGW9HB09CU&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1847943632,Hardcover Books,"Hardcover

₹255.00",2025-09-22T12:44:40.571335
Strategy: Seeking and Securing Competitive Advantage,"Cynthia A. Montgomery, Michael E. Porter",,502,3,4.5,RN Used Books India,,https://www.amazon.in/dp/0875842437/?coliid=I3E86FQTYO5YLX&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0875842437,Hardcover Books,"Hardcover

₹1,749.00",2025-09-22T12:44:41.194583
Educated: The international bestselling memoir,Tara Westover,419.0,400,217479,4.6,Cocoblu Retail,1.0475,https://www.amazon.in/dp/0099511029/?coliid=I370GQU7HRG018&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0099511029,Hardcover Books,"Paperback

₹419.00",2025-09-22T12:44:50.438529
The Let Them Theory: A Life-Changing Tool That Millions of People Can't Stop Talking About,"Mel Robbins, Sawyer Robbins",441.0,336,17619,4.6,Cocoblu Retail,1.3125,https://www.amazon.in/dp/9366117864/?coliid=I2839ALU2O2PXF&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9366117864,Hardcover Books,"Hardcover

₹441.00",2025-09-22T12:44:50.641941
"The Intel Trinity: How Robert Noyce, Gordon Moore, and Andy Grove Built the World's Most Important Company",Michael S. Malone,2044.0,560,330,4.4,Sunrise Book store,3.65,https://www.amazon.in/dp/0062226762/?coliid=ILKCVLCCJHHOQ&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0062226762,Hardcover Books,"Hardcover

₹2,044.00",2025-09-22T12:44:51.132179
Don't Believe Everything You Think (Expanded Edition) : Why Your Thinking Is the Beginning & End of Suffering (English),Joseph Nguyen,268.0,192,13211,4.5,Cocoblu Retail,1.3958333333333333,https://www.amazon.in/dp/9355437234/?coliid=I1GRDIBE0DSL38&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9355437234,Hardcover Books,"Hardcover

₹268.00",2025-09-22T12:44:52.437279
Bitwise,David Auerbach,851.0,304,29,4.4,Bookland International,2.799342105263158,https://www.amazon.in/dp/1101871296/?coliid=I1PX0V70R3OEA7&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1101871296,Hardcover Books,"Hardcover

₹851.00",2025-09-22T12:45:00.761982
The Mahabharata (Box Set of 10): Bestselling Bibek Debroy Translation of India’s Greatest Mythology Classic | Premium Hardback Edition | Ideal for Gifting Season,Bibek Debroy,5915.0,5000,26,4.7,Cocoblu Retail,1.183,https://www.amazon.in/dp/0670100226/?coliid=I2HCOZEMJ5YB9U&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0670100226,Hardcover Books,"Hardcover

₹5,915.00",2025-09-22T12:45:02.003846
