title,author,price,pages,reviews,avg_rating,seller,value_per_page,link,asin,wishlist_name,format,scraped_timestamp
THE HISTORY OF INDIAN ADVERTISING IN TEN-AND-A-HALF CHAPTERS,Ritu Singh,170.0,304,22,4.1,Cocoblu Retail,0.5592105263157895,https://www.amazon.in/dp/9391028551/?coliid=I152YUE1WDU6OV&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9391028551,Business Books,"Paperback

₹170.00",2025-09-22T12:04:33.626452
The 80/20 Principle: The Secret to Achieving More with Less,Richard Koch,380.0,277,2589,4.4,Story-Teller,1.371841155234657,https://www.amazon.in/dp/0385491743/?coliid=I2JDZ54CYMYXX1&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0385491743,Business Books,"Paperback

₹380.00",2025-09-22T12:04:34.680189
The Choice Factory: 25 behavioural biases that influence what we buy,Richard Shotton,389.0,220,821,4.6,Cocoblu Retail,1.768181818181818,https://www.amazon.in/dp/085719609X/?coliid=I26L3IQV44H9DF&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,085719609X,Business Books,"Paperback

₹389.00",2025-09-22T12:04:40.927825
How not to Plan: 66 ways to screw it up,APG Ltd,,200,262,4.7,,,https://www.amazon.in/dp/1789014506/?coliid=I2WU5S6NRP1EJA&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1789014506,Business Books,"Paperback

from ₹14,228.21",2025-09-22T12:04:41.701028
Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Steven D. Levitt,229.0,,4785,4.4,Cocoblu Retail,,https://www.amazon.in/dp/0062312677/?coliid=I6I9NRNQ2L017&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0062312677,Business Books,"Paperback

₹229.00",2025-09-22T12:04:42.229974
HOW BRANDS GROW,Byron Sharp,4205.0,246,1041,4.5,INFINITE BOOKS,17.09349593495935,https://www.amazon.in/dp/0195573560/?coliid=I3JQSB6ZZVLF3N&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0195573560,Business Books,"Hardcover

₹4,205.00",2025-09-22T12:04:43.564503
D&ad: The Copy Book,D&AD,1707.0,544,526,4.7,SBD SUBSCRIPTION SERVICES,3.1378676470588234,https://www.amazon.in/dp/3836568527/?coliid=I2Z4WBI872X0CP&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,3836568527,Business Books,"Paperback

₹1,707.00",2025-09-22T12:04:48.701712
User Friendly,Cliff Kuang with Robert Fabricant,487.0,416,787,4.5,Cocoblu Retail,1.1706730769230769,https://www.amazon.in/dp/0753556650/?coliid=IE03GA5G65F2L&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0753556650,Business Books,"Paperback

₹487.00",2025-09-22T12:04:52.773335
Scientific Advertising,Claude Hopkins,125.0,94,1858,4.4,Repro Books-On-Demand,1.3297872340425532,https://www.amazon.in/dp/9394112596/?coliid=I3IY51A0FOAA03&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9394112596,Business Books,"Paperback

₹125.00",2025-09-22T12:04:53.335232
"Hey Whipple, Squeeze This: The Classic Guide to Creating Great Ads","Luke Sullivan, Anselmo Ramos",1604.0,392,200,4.7,Cocoblu Retail,4.091836734693878,https://www.amazon.in/dp/1119819695/?coliid=I22E51BY6WBNWE&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1119819695,Business Books,"Paperback

₹1,604.00",2025-09-22T12:04:53.923701
Scribner Relentless,"Tim S. Grover, Shari Wenk",289.0,272,12586,4.5,Cocoblu Retail,1.0625,https://www.amazon.in/dp/1476714207/?coliid=I1FSY372HXR3UA&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1476714207,Business Books,"Paperback

₹289.00",2025-09-22T12:05:01.568807
The Comfort Zone,Kristen Butler,799.0,305,321,4.7,Rajiv Book House,2.619672131147541,https://www.amazon.in/dp/140197144X/?coliid=IF4RK0KOQTQ3T&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,140197144X,Business Books,"Hardcover

₹799.00",2025-09-22T12:05:02.230869
"Success Through a Positive Mental Attitude [Original Edition (Complete), PREMIUM PAPERBACK]","Napoleon Hill, W. Clement Stone",151.0,360,4102,4.4,Cocoblu Retail,0.41944444444444445,https://www.amazon.in/dp/9355200900/?coliid=I2ERM5DADGDULU&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9355200900,Business Books,"Paperback

₹151.00",2025-09-22T12:05:05.153944
Tools of Titans + Tribe Of Mentors,,1681.0,,10,4.4,Cocoblu Retail,,https://www.amazon.in/dp/B091YVB74X/?coliid=I1Y9ED80DH2JIL&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,B091YVB74X,Business Books,"Product Bundle

₹1,681.00",2025-09-22T12:05:09.374688
Crash Course: A Founder's Journey to Saving Your Startup and Sanity,Ricardo Jimnez,1761.0,320,22,5.0,Cocoblu Retail,5.503125,https://www.amazon.in/dp/1637632967/?coliid=I3A1OS2JRJ2SU2&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1637632967,Business Books,"Hardcover

₹1,761.00",2025-09-22T12:05:14.812573
Tools of Titans,Timothy Ferriss,791.0,704,11566,4.5,Cocoblu Retail,1.1235795454545454,https://www.amazon.in/dp/1785041274/?coliid=I3BARTHJP5LPYJ&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1785041274,Business Books,"Paperback

₹791.00",2025-09-22T12:05:15.241445
BRANDING THAT MEANS BUSINESS,"Matt Johnson, Tessa Misiaszek",426.0,240,53,4.6,Cocoblu Retail,1.775,https://www.amazon.in/dp/1788168666/?coliid=I44EMS103ENCX&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1788168666,Business Books,"Paperback

₹426.00",2025-09-22T12:05:16.996169
LP-DARE TO LEAD,Bren Brown,1572.0,376,20829,4.5,Book Storm Online,4.180851063829787,https://www.amazon.in/dp/0593171128/?coliid=I6YGQVE5ICJXY&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0593171128,Business Books,"Paperback

₹1,572.00",2025-09-22T12:05:18.857967
More Money than God,Sebastian Mallaby,545.0,496,1427,4.5,Cocoblu Retail,1.0987903225806452,https://www.amazon.in/dp/1408809753/?coliid=IU5ZYPUVFI7I1&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1408809753,Business Books,"Paperback

₹545.00",2025-09-22T12:05:25.686859
Thinking in Bets: Making Smarter Decisions When You Don't Have All the Facts,DUKE ANNIE,380.0,288,4727,4.3,Cocoblu Retail,1.3194444444444444,https://www.amazon.in/dp/8217047669/?coliid=I31RAY3Q4L6MSF&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,8217047669,Business Books,"Paperback

₹380.00",2025-09-22T12:05:25.699476
Propaganda,Edward Bernays,500.0,142,618,4.3,Repro Books-On-Demand,3.5211267605633805,https://www.amazon.in/dp/1998050122/?coliid=INA9T5SGALGFQ&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1998050122,Business Books,"Paperback

₹500.00",2025-09-22T12:05:27.128865
INNOVATORS DILEMMA,Clayton M. Christensen,2180.0,288,3858,4.5,Cocoblu Retail,7.569444444444445,https://www.amazon.in/dp/1633691780/?coliid=I2B6G1MGYAGSTJ&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1633691780,Business Books,"Paperback

₹2,180.00",2025-09-22T12:05:29.679573
Meditations,Marcus Aurelius,266.75,304,10435,4.4,Repro Books-On-Demand,0.8774671052631579,https://www.amazon.in/dp/0140449337/?coliid=IXI7S04S1PGVR&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0140449337,Business Books,"Paperback

₹278.00",2025-09-22T12:05:34.007165
Dotcom Secrets: The Underground Playbook for Growing Your Company Online with Sales Funnels,Russell Brunson,405.0,424,3012,4.6,Cocoblu Retail,0.9551886792452831,https://www.amazon.in/dp/9391067301/?coliid=I35EU859RKAOJM&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9391067301,Business Books,"Hardcover

₹405.00",2025-09-22T12:05:38.335745
How to Work with Complicated People: Strategies for Effective Collaboration with (Nearly) Anyone,Ryan Leak,2242.0,304,99,4.8,SSNBooks,7.375,https://www.amazon.in/dp/B0D7J6P9JJ/?coliid=IC54NIBV793C&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,B0D7J6P9JJ,Business Books,"Hardcover

₹2,242.00",2025-09-22T12:05:38.361225
How To Get What You Want And Want What You Have,John Gray,548.0,320,222,4.4,Cocoblu Retail,1.7125,https://www.amazon.in/dp/0091851262/?coliid=IRSVGZ7FTC26I&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0091851262,Business Books,"Paperback

₹548.00",2025-09-22T12:05:40.725575
2-Hour Cocktail Party: How to Build Big Relationships with Small Gatherings,Nick Gray,1387.0,276,514,4.6,Repro Books-On-Demand,5.02536231884058,https://www.amazon.in/dp/1544530072/?coliid=I2DY94OC95ZVV3&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1544530072,Business Books,"Paperback

₹1,387.00",2025-09-22T12:05:46.801726
Thinkertoys,Michael Michalko,949.0,416,810,4.5,Cocoblu Retail,2.28125,https://www.amazon.in/dp/1580087736/?coliid=IEHSXEIULVBTD&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1580087736,Business Books,"Paperback

₹949.00",2025-09-22T12:05:50.467621
Resonate: Present Visual Stories That Transform Audiences,Nancy Duarte,1800.0,272,1002,4.5,Cocoblu Retail,6.617647058823529,https://www.amazon.in/dp/0470632011/?coliid=I1C2A34TDWQA4G&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0470632011,Business Books,"Paperback

₹1,800.00",2025-09-22T12:05:50.765851
The Road Less Stupid,Keith J. Cunningham,,320,1113,4.8,Fast Media 2,,https://www.amazon.in/dp/0984659269/?coliid=I27MYF48N25E36&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0984659269,Business Books,"Hardcover

₹2,730.00",2025-09-22T12:05:53.331788
Positioning: The Battle for Your Mind,"Al Ries, Jack Trout",1725.0,224,1556,4.4,Repro Books-On-Demand,7.700892857142857,https://www.amazon.in/dp/0071373586/?coliid=IR6ZL9IYXXXMY&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0071373586,Business Books,"Paperback

₹1,725.00",2025-09-22T12:05:58.387548
"TAXTOPIA: How I Discovered the Injustices, Scams and Guilty Secrets of the Tax Evasion Game",The Rebel Accountant,,368,561,4.5,,,https://www.amazon.in/dp/1800960891/?coliid=I3KF4QQUUWOOB2&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1800960891,Business Books,"Paperback

—",2025-09-22T12:06:00.671411
Secrets of Question-Based Selling: How the Most Powerful Tool in Business Can Double Your Sales Results,Thomas Freese,1299.0,352,449,4.6,uRead-Store,3.690340909090909,https://www.amazon.in/dp/1402287526/?coliid=IECY2GB0U0LA9&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1402287526,Business Books,"Paperback

₹1,299.00",2025-09-22T12:06:03.393257
You Can Negotiate Anything: The World's Best Negotiator Tells You How To Get What You Want,Herb Cohen,450.0,256,1315,4.2,Cocoblu Retail,1.7578125,https://www.amazon.in/dp/0553281097/?coliid=I233MSADOEGNN4&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0553281097,Business Books,"Mass Market Paperback

₹450.00",2025-09-22T12:06:08.148835
Jeffrey Gitomer's Little Red Book of Selling: 12.5 Principles of Sales Greatness; How to Make Sales Forever,Jeffrey Gitomer,1983.0,231,2800,4.6,Sunrise Book store,8.584415584415584,https://www.amazon.in/dp/0971946876/?coliid=I2CVZ1V48V8Q5G&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0971946876,Business Books,"Hardcover

₹1,983.00",2025-09-22T12:06:09.347598
Hacking Growth,"Morgan Brown, Sean Ellis",643.0,336,1476,4.5,Cocoblu Retail,1.9136904761904763,https://www.amazon.in/dp/0753545373/?coliid=I1YL72F3WU333Z&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0753545373,Business Books,"Paperback

₹643.00",2025-09-22T12:06:10.004041
"Ultimate Sales Machine, The: Turbocharge Your Business with Relentless Focus on 12 Key Strategies",Chet Holmes,1301.0,272,1857,4.6,Sunrise Book store,4.783088235294118,https://www.amazon.in/dp/1591842158/?coliid=I1D824MQMJ8FGW&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1591842158,Business Books,"Paperback

₹1,301.00",2025-09-22T12:06:12.887943
Closing Is NOT Your Problem! (Sales Killers),"Jaclyn Nelson, Lisa And Nick Terrenzi",2340.0,256,48,5.0,Atlantic Publishers and Distributors,9.140625,https://www.amazon.in/dp/1736480502/?coliid=IFZLUM9C5SANN&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1736480502,Business Books,"Paperback

₹2,340.00",2025-09-22T12:06:16.032544
FLIP THE SCRIPT: GETTING PEOPLE TO THINK YOUR IDEA IS THEIR IDEA,Oren Klaff,382.0,256,719,4.6,Cocoblu Retail,1.4921875,https://www.amazon.in/dp/0349418853/?coliid=I2LWLU4US4WLP2&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0349418853,Business Books,"Paperback

₹382.00",2025-09-22T12:06:17.811209
Secrets Of The Millionaire Mind: Think Rich to Get Rich,T. Harv Eker,207.0,224,1095,4.6,Cocoblu Retail,0.9241071428571429,https://www.amazon.in/dp/0749927895/?coliid=I10JJORWTFRQTL&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0749927895,Business Books,"Paperback

₹207.00",2025-09-22T12:06:20.543752
"Think Faster, Talk Smarter",Matt Abrahams,350.0,256,947,4.5,Cocoblu Retail,1.3671875,https://www.amazon.in/dp/1035024977/?coliid=IXPGJU1JSS6QF&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1035024977,Business Books,"Paperback

₹350.00",2025-09-22T12:06:25.382792
Human Compatible: Artificial Intelligence and the Problem of Control,Stuart Russell,1347.0,352,781,4.5,Cocoblu Retail,3.8267045454545454,https://www.amazon.in/dp/0525558632/?coliid=I2GVF7D37PE6XE&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0525558632,Business Books,"Paperback

₹1,347.00",2025-09-22T12:06:25.686270
A Brief History of Intelligence: Why the Evolution of the Brain Holds the Key to the Future of AI,Max Bennett,341.0,432,793,4.7,Cocoblu Retail,0.7893518518518519,https://www.amazon.in/dp/0008560137/?coliid=I26B4X8ZHBBEN5&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0008560137,Business Books,"Paperback

₹341.00",2025-09-22T12:06:25.382404
You're About to Make a Terrible Mistake!,Olivier Sibony,430.0,336,152,4.5,All India Book House,1.2797619047619047,https://www.amazon.in/dp/1800750331/?coliid=I15KQYTOHM4RPU&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1800750331,Business Books,"Paperback

₹430.00",2025-09-22T12:06:32.325788
Scarcity: The New Science of Having Less and How It Defines Our Lives,Sendhil Mullainathan,1455.0,304,1372,4.4,Cocoblu Retail,4.786184210526316,https://www.amazon.in/dp/125005611X/?coliid=I2TI24S49W6QQG&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,125005611X,Business Books,"Paperback

₹1,455.00",2025-09-22T12:06:33.220995
Fake - MM Export Ed.,Robert T. Kiyosaki,425.0,240,2349,4.5,aspire india,1.7708333333333333,https://www.amazon.in/dp/1612681093/?coliid=I3R8073JUK2D0Z&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1612681093,Business Books,"Paperback

₹425.00",2025-09-22T12:06:34.566787
"Marshmallow Test, The",Walter Mischel,549.89,420,1569,4.4,Trans Infopreneur Inc,1.3092619047619047,https://www.amazon.in/dp/0552168866/?coliid=I13QRSVH91E41T&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0552168866,Business Books,"Paperback

₹549.89",2025-09-22T12:06:34.903998
Reality transurfing. Steps I-V,"Joanna Dobson, Vadim Zeland",5906.0,762,1833,4.7,Cocoblu Retail,7.7506561679790025,https://www.amazon.in/dp/1532814658/?coliid=I36WITJTCD0N4G&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1532814658,Business Books,"Paperback

₹5,906.00",2025-09-22T12:06:40.785813
EDGE: TURNING ADVERSITY INTO ADVANTAGE,Laura Huang,488.0,272,358,4.4,Cocoblu Retail,1.7941176470588236,https://www.amazon.in/dp/0349422281/?coliid=I346UF0VTJFNWE&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0349422281,Business Books,"Paperback

₹488.00",2025-09-22T12:06:43.603362
"Visual Thinking: The Hidden Gifts of People Who Think in Pictures, Patterns and Abstractions",Temple Grandin,734.0,352,681,4.5,uRead-Store,2.085227272727273,https://www.amazon.in/dp/1846046874/?coliid=I2SMQJU91MS54Y&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1846046874,Business Books,"Paperback

₹734.00",2025-09-22T12:06:45.943205
Titan,Ron Chernow,999.97,832,3594,4.6,Trans Infopreneur Inc,1.2018870192307693,https://www.amazon.in/dp/1400077303/?coliid=I1Z9UKEWQ70D6L&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1400077303,Business Books,"Paperback

₹999.97",2025-09-22T12:06:48.237836
Rising Strong: BRENE BROWN,Brené Brown,783.89,288,10782,4.7,Repro Books-On-Demand,2.721840277777778,https://www.amazon.in/dp/0091955033/?coliid=I28U7ULD3Z2LBB&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0091955033,Business Books,"Paperback

₹791.00",2025-09-22T12:06:50.709683
Decisive,"Chip Heath, Dan Heath",399.0,336,2201,4.5,Cocoblu Retail,1.1875,https://www.amazon.in/dp/1847940862/?coliid=I1S3GSHW680B4V&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1847940862,Business Books,"Paperback

₹399.00",2025-09-22T12:06:54.369595
Option B,"Adam Sandberg, Sheryl;Grant",562.0,240,7715,4.3,Cocoblu Retail,2.341666666666667,https://www.amazon.in/dp/0753548291/?coliid=IWZRAOONNSK2V&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0753548291,Business Books,"Paperback

₹562.00",2025-09-22T12:06:54.451258
12 Rules for Life,Jordan B. Peterson,424.0,448,48466,4.5,Cocoblu Retail,0.9464285714285714,https://www.amazon.in/dp/0141988517/?coliid=I3PYFDQ6PBDIDC&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0141988517,Business Books,"Paperback

₹424.00",2025-09-22T12:06:59.760722
The Corporation in the Twenty-First Century: Why (almost) everything we are told about business is wrong,John Kay,632.0,448,110,4.2,MONOBO BOOKS,1.4107142857142858,https://www.amazon.in/dp/1805221728/?coliid=IT3N2G4NB348E&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1805221728,Business Books,"Hardcover

₹632.00",2025-09-22T12:07:01.118291
"The Story Selling Method: Master The Art of Storytelling to Build Trust, Stand Out, and Boost Sales",Philipp Humm,214.0,184,414,4.4,Cocoblu Retail,1.1630434782608696,https://www.amazon.in/dp/0143473077/?coliid=I17VPG1610K5WB&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0143473077,Business Books,"Paperback

₹214.00",2025-09-22T12:07:07.922192
TIPPING POINT,Malcolm Gladwell,245.0,288,7354,4.4,Cocoblu Retail,0.8506944444444444,https://www.amazon.in/dp/0349113467/?coliid=I19Y0GPVBQB76D&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0349113467,Business Books,"Paperback

₹245.00",2025-09-22T12:07:08.587781
UNSCRIPTED,MJ DeMarco,1339.0,432,3134,4.7,Repro Books-On-Demand,3.099537037037037,https://www.amazon.in/dp/0984358161/?coliid=I1SBRK6YVQWY8J&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0984358161,Business Books,"Paperback

₹1,339.00",2025-09-22T12:07:11.903263
The Psychology of Leadership,Sébastien Page,373.0,304,35,4.6,Cocoblu Retail,1.2269736842105263,https://www.amazon.in/dp/1804091235/?coliid=I1L1320P4NY1VR&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1804091235,Business Books,"Paperback

₹373.00",2025-09-22T12:07:11.800446
One Up On Wall Street,Lynch,350.0,304,12299,4.5,Cocoblu Retail,1.1513157894736843,https://www.amazon.in/dp/0743200403/?coliid=I2Z3E3T478GLQT&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0743200403,Business Books,"Paperback

₹350.00",2025-09-22T12:07:17.966061
Purple Cow,Seth Godin,385.0,160,3535,4.3,uRead-Store,2.40625,https://www.amazon.in/dp/014101640X/?coliid=IOKNOOUJR62N&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,014101640X,Business Books,"Paperback

₹385.00",2025-09-22T12:07:20.504285
Lilliput Land: How Small is Driving India's Mega Consumption Story,Rama Bijapurkar,416.79,304,129,4.4,Cocoblu Retail,1.3710197368421053,https://www.amazon.in/dp/014346549X/?coliid=I386SY6CKIPOJN&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,014346549X,Business Books,"Hardcover

₹416.79",2025-09-22T12:07:23.928852
Winning Beyond Boundaries: Inspiring lessons from bold Indians crafting global success stories,Blume Ventures,369.46,224,12,3.7,Cocoblu Retail,1.6493749999999998,https://www.amazon.in/dp/8196481780/?coliid=I3DENW3MWZCQ3H&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,8196481780,Business Books,"Hardcover

₹369.46",2025-09-22T12:07:24.018360
Extreme Ownership,Jocko Willink,409.0,360,35743,4.6,Cocoblu Retail,1.136111111111111,https://www.amazon.in/dp/1250270960/?coliid=I1DTJQOUEYEO8D&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1250270960,Business Books,"Paperback

₹409.00",2025-09-22T12:07:28.715004
The Dichotomy of Leadership,"Jocko Willink, Leif Babin",389.0,320,6858,4.8,uRead-Store,1.215625,https://www.amazon.in/dp/1250247101/?coliid=IVVR5Y96J628W&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1250247101,Business Books,"Paperback

₹389.00",2025-09-22T12:07:33.451562
Conversational Intelligence: How Great Leaders Build Trust and Get Extraordinary Results,GLASER,950.0,264,768,4.4,M.M. Mukhi & Sons,3.5984848484848486,https://www.amazon.in/dp/1138385921/?coliid=I3GY5CXYBANDIC&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1138385921,Business Books,"Paperback

₹950.00",2025-09-22T12:07:35.787436
Inside-Out Leadership 16 radical insights successful leaders wish they had discovered sooner,Rajiv Vij,410.85,238,118,4.6,Cocoblu Retail,1.7262605042016808,https://www.amazon.in/dp/067009806X/?coliid=ICWPG7YKYUB8C&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,067009806X,Business Books,"Hardcover

₹410.85",2025-09-22T12:07:35.854655
"THINK STRAIGHT: Change Your Thoughts, Change Your Life","Darius Forous, Darius Foroux",144.0,112,14992,4.2,Cocoblu Retail,1.2857142857142858,https://www.amazon.in/dp/0143452134/?coliid=I3MHY80120ZRA&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0143452134,Business Books,"Paperback

₹144.00",2025-09-22T12:07:39.515924
The Psychology of Marketing: How Marketers Trick Us Into Buying More,Harinder Singh Pelia,240.0,200,94,4.5,Cocoblu Retail,1.2,https://www.amazon.in/dp/9348098012/?coliid=I10G7E3R53DQ3I&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9348098012,Business Books,"Paperback

₹240.00",2025-09-22T12:07:44.585576
Scientific Advertising,Claude Hopkins,,86,1858,4.4,,,https://www.amazon.in/dp/935898788X/?coliid=I1SSDUJWR4BIJB&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,935898788X,Business Books,Unknown,2025-09-22T12:07:46.131956
Expert Secrets: The Underground Playbook for Converting Your Online Visitors into Lifelong Customers,Russell Brunson,443.0,352,2272,4.7,Cocoblu Retail,1.2585227272727273,https://www.amazon.in/dp/9391067921/?coliid=I17D29GV1TZQ8B&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9391067921,Business Books,"Hardcover

₹443.00",2025-09-22T12:07:47.634800
Blitz Scaling,"Reid Hoffman, Chris Yeh",369.0,288,1916,4.4,Cocoblu Retail,1.28125,https://www.amazon.in/dp/0008303630/?coliid=I3HQ3ZK7TNO7RE&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0008303630,Business Books,"Paperback

₹369.00",2025-09-22T12:07:47.871609
The Content Trap: A Strategist's Guide to Digital Change,Bharat Anand,650.0,464,318,4.4,Repro Books-On-Demand,1.4008620689655173,https://www.amazon.in/dp/0143428616/?coliid=I2EWBRXMMEJ8J4&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0143428616,Business Books,"Paperback

₹650.00",2025-09-22T12:07:57.686333
THE 22 IMMUTABLE LAWS OF BRANDING,Al Laura Ries Ries,243.0,192,1314,4.6,Cocoblu Retail,1.265625,https://www.amazon.in/dp/1861976054/?coliid=IAACDG429GFPV&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1861976054,Business Books,"Paperback

₹243.00",2025-09-22T12:07:57.685836
