title,author,price,pages,reviews,avg_rating,value_per_page,link,asin,wishlist_name,format,scraped_timestamp
How Not to be Wrong,Jordan Ellenberg,529.0,480,4769,4.2,1.1020833333333333,https://www.amazon.in/dp/071819604X/?coliid=I363QW7OGQICS2&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,071819604X,General Books,"Paperback

₹529.00",2025-07-21T20:16:09.039239
India Since Independence,Bipan Chandra,330.0,788,3459,4.5,0.41878172588832485,https://www.amazon.in/dp/0143104098/?coliid=I3GFFUCVJ2PU0T&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0143104098,General Books,"Paperback

₹330.00",2025-07-21T20:16:10.375376
Lend Me Your Ears,William Safire,3445.0,1168,216,4.6,2.949486301369863,https://www.amazon.in/dp/0393059316/?coliid=I18XHDMBJXLJWD&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0393059316,General Books,"Hardcover

₹3,445.00",2025-07-21T20:16:10.936851
The Dawn of Everything: A New History of Humanity,"David Graeber, David Wengrow",600.0,720,6543,4.5,0.8333333333333334,https://www.amazon.in/dp/0141991062/?coliid=I3NVI0IAER71V0&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0141991062,General Books,"Paperback

₹600.00",2025-07-21T20:16:19.658641
"The DevOps Handbook: How to Create World-Class Agility, Reliability, & Security in Technology Organizations, Second Edition (Full Colour Edition)",,2175.0,532,1,5.0,4.088345864661654,https://www.amazon.in/dp/9355426593/?coliid=I1Q3DY7DOH8C0K&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9355426593,General Books,"Paperback

₹2,175.00",2025-07-21T20:16:22.345620
The Rational Optimist: How Prosperity Evolves,Matt Ridley,997.0,480,2995,4.5,2.0770833333333334,https://www.amazon.in/dp/0061452068/?coliid=I37JH070A1X6S8&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0061452068,General Books,"Paperback

₹997.00",2025-07-21T20:16:22.374377
The Beginning of Infinity: Explanations that Transform The World,David Deutsch,552.0,496,1931,4.5,1.1129032258064515,https://www.amazon.in/dp/0140278168/?coliid=I3EME2PQPGP2UX&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0140278168,General Books,"Paperback

₹552.00",2025-07-21T20:16:23.739687
"BILLIONAIRE’S APPRENTICE, THE",Anita Raghavan,488.0,512,583,4.4,0.953125,https://www.amazon.in/dp/9350097362/?coliid=I16HV1B2RHKL15&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9350097362,General Books,"Paperback

₹488.00",2025-07-21T20:16:32.758431
Little Black Classics Box Set: Collectible box 80 Penguin Classics | Timeless Short Stories and Essays from Literary Greats,Various,4277.0,5120,1200,4.4,0.8353515625,https://www.amazon.in/dp/0141398876/?coliid=I349X2WDAZRB5H&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0141398876,General Books,"Paperback

₹4,277.00",2025-07-21T20:16:34.031739
Penguin Modern Box Set,PENGUIN CLASSICS PENGUIN,2999.0,3200,501,4.4,0.9371875,https://www.amazon.in/dp/0241421349/?coliid=I1HRKRE6PFF5ZA&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0241421349,General Books,"Paperback

₹2,999.00",2025-07-21T20:16:35.299753
The Death of Ivan Ilyich,"Leo Tolstoy, Anthony Briggs",163.0,128,1190,4.6,1.2734375,https://www.amazon.in/dp/0241251761/?coliid=IXC0VXJNX7DU2&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0241251761,General Books,"Mass Market Paperback

₹163.00",2025-07-21T20:16:35.612479
The Communist Manifesto | Karl Marx and Friedrich Engels | Hardcover | International BestSeller book,"Karl Marx, Friedrich Engels",125.0,96,11543,4.4,1.3020833333333333,https://www.amazon.in/dp/9391626556/?coliid=I1OLFSLT5IU6NL&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9391626556,General Books,"Hardcover

₹125.00",2025-07-21T20:16:44.316108
Super Thinking,"Gabriel Weinberg, Lauren McCann",609.0,352,1134,4.5,1.7301136363636365,https://www.amazon.in/dp/024133635X/?coliid=ISRFVFMZ6CB55&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,024133635X,General Books,"Paperback

₹609.00",2025-07-21T20:16:44.324604
The Shortest History of Economics,Andrew Leigh,374.0,240,303,4.4,1.5583333333333333,https://www.amazon.in/dp/8119300904/?coliid=I27CK3YI4VJ5ZY&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,8119300904,General Books,"Paperback

₹374.00",2025-07-21T20:16:45.700255
Money Changes Everything,William N. Goetzmann,1325.0,598,241,4.5,2.2157190635451505,https://www.amazon.in/dp/0691178372/?coliid=IGMBA8GOWYZFI&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0691178372,General Books,"Paperback

₹1,325.00",2025-07-21T20:16:45.782018
"The Best Minds: A Story of Friendship, Madness, and the Tragedy of Good Intentions",Jonathan Rosen,724.87,576,3308,4.4,1.258454861111111,https://www.amazon.in/dp/1802063250/?coliid=I132L6RJJZ1SQE&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1802063250,General Books,"Paperback

₹724.87",2025-07-21T20:16:53.030659
The 21 Irrefutable Laws of Leadership : Follow Them and People Will Follow You (25th Anniversary Edition),John C. Maxwell,343.0,336,469,4.6,1.0208333333333333,https://www.amazon.in/dp/1400336201/?coliid=I1NFLO352KW97Q&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1400336201,General Books,"Paperback

₹343.00",2025-07-21T20:16:55.367870
On Grand Strategy,John Lewis Gaddis,506.0,384,1200,4.4,1.3177083333333333,https://www.amazon.in/dp/0141987227/?coliid=I2630GAVSHLF66&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0141987227,General Books,"Paperback

₹506.00",2025-07-21T20:16:55.636782
The Crash: The Brilliant New Psychological Thriller from BESTSELLING author of THE HOUSEMAID,Freida McFadden,378.0,384,137197,4.1,0.984375,https://www.amazon.in/dp/1464251991/?coliid=I97KFX8OC9SH8&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1464251991,General Books,"Paperback

₹378.00",2025-07-21T20:16:57.095014
Antifragile: Things That Gain from Disorder: 3 (Incerto),Nassim Nicholas Taleb,1418.0,519,7498,4.5,2.7321772639691715,https://www.amazon.in/dp/0812979680/?coliid=IMNLVQOP0HD73&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0812979680,General Books,"Paperback

₹1,418.00",2025-07-21T20:17:02.051867
The Golden Road : How Ancient India Transformed the World,Wlliam Dalrymple,625.0,608,1097,4.6,1.0279605263157894,https://www.amazon.in/dp/140886441X/?coliid=I2W1XE9S6U1CFK&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,140886441X,General Books,"Hardcover

₹625.00",2025-07-21T20:17:03.919887
Endurance: Shackleton's Incredible Voyage,Alfred Lansing,1326.0,416,23638,4.8,3.1875,https://www.amazon.in/dp/0465062881/?coliid=I2PSTX6IQNVKRM&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0465062881,General Books,"Paperback

₹1,326.00",2025-07-21T20:17:06.713693
Growth: From Microorganisms to Megacities,Vaclav Smil,999.0,664,523,4.4,1.5045180722891567,https://www.amazon.in/dp/0262539683/?coliid=I2UVBLPF3YBMVN&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0262539683,General Books,"Paperback

₹999.00",2025-07-21T20:17:14.211702
NAG HAMMADI SCRIPTURES PB,Marvin W. Meyer,1319.0,864,3995,4.7,1.5266203703703705,https://www.amazon.in/dp/0061626007/?coliid=I28064V54HXSRP&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0061626007,General Books,"Paperback

₹1,319.00",2025-07-21T20:17:14.843641
Chaos Monkeys: Obscene Fortune and Random Failure in Silicon Valley,Antonio Garcia Martinez,,544,23,4.1,,https://www.amazon.in/dp/0062669796/?coliid=I1MUU4Q0CBAAJL&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0062669796,General Books,"Mass Market Paperback

—",2025-07-21T20:17:15.251229
Tale of Two Cities,Charles Dickens,242.0,544,33693,4.2,0.44485294117647056,https://www.amazon.in/dp/0141439602/?coliid=I2QATLILI883TU&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0141439602,General Books,"Paperback

₹242.00",2025-07-21T20:17:24.939117
"Mahabharata, The (Box set)",Bibek Debroy,3055.0,5000,607,4.6,0.611,https://www.amazon.in/dp/0143424785/?coliid=I21FWKNHXIWGHA&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0143424785,General Books,"Paperback

₹3,055.00",2025-07-21T20:17:23.896491
"Collected Short Stories, The",Satyajit Ray,366.49,424,832,4.7,0.8643632075471699,https://www.amazon.in/dp/0143425056/?coliid=I1231PZPZRMNLF&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0143425056,General Books,"Paperback

₹375.00",2025-07-21T20:17:27.534666
The Iliad,Homer,301.0,528,751,4.7,0.5700757575757576,https://www.amazon.in/dp/0140444440/?coliid=I78ILB9W6J6CU&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0140444440,General Books,"Paperback

₹301.00",2025-07-21T20:17:28.536259
The Alchemist Pocket Edition,Paulo Coelho,322.0,224,167839,4.6,1.4375,https://www.amazon.in/dp/0008144222/?coliid=IT1YK94SSXDAS&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0008144222,General Books,"Novelty Book

₹322.00",2025-07-21T20:17:34.779099
MASTERY,Robert Greene,588.0,352,7118,4.5,1.6704545454545454,https://www.amazon.in/dp/178125091X/?coliid=I1QPC59HHDZ454&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,178125091X,General Books,"Paperback

₹588.00",2025-07-21T20:17:36.202521
Do the Work: Overcome Resistance and Get Out of Your Own Way,"Steven Pressfield, Seth Godin",248.0,114,6615,4.4,2.175438596491228,https://www.amazon.in/dp/8119216490/?coliid=I2AHCUXIY8O9TC&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,8119216490,General Books,"Hardcover

₹248.00",2025-07-21T20:17:39.918803
"On Confidence: A Thought-Provoking Essay That Teaches Us That Confidence Is Not Innate, But a Skill That Can Be Learnt.",The School of Life,1100.0,80,1078,4.4,13.75,https://www.amazon.in/dp/0995573670/?coliid=I6YX1FWQRN9PR&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0995573670,General Books,"Hardcover

₹1,100.00",2025-07-21T20:17:47.163620
Learning Game: Teaching Kids to Think for Themselves,Ana Lorena Fabrega,426.0,304,221,4.6,1.4013157894736843,https://www.amazon.in/dp/1804090514/?coliid=I39WNS2ZXDDM2D&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1804090514,General Books,"Paperback

₹426.00",2025-07-21T20:17:48.980572
The Big Fat High School Geometry Workbook,Workman Publishing,1485.0,467,189,4.7,3.1798715203426124,https://www.amazon.in/dp/152352376X/?coliid=I3QZMMVQQ9ZCT&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,152352376X,General Books,"Paperback

₹1,485.00",2025-07-21T20:17:51.269101
Big Fat High School Algebra 1 Workbook: 400+ Algebra 1 Practice Exercises,Workman Publishing,749.0,463,565,4.7,1.6177105831533478,https://www.amazon.in/dp/1523518391/?coliid=I2IHMMRTJ5VHS1&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1523518391,General Books,"Paperback

₹749.00",2025-07-21T20:17:56.053319
"The Pragmatic Programmer, 20th Anniversary Edition your journey to mastery (Indian B&W Edition)","David Thomas, Andrew Hunt",750.0,322,167,4.4,2.329192546583851,https://www.amazon.in/dp/9353949432/?coliid=I1G08ZY4WWOEG8&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9353949432,General Books,"Paperback

₹750.00",2025-07-21T20:17:57.726375
"C PROGRAMMING LANGUAGE, 2ND EDN",Brian W. Kernighan / Dennis Ritchie,431.0,288,4036,4.4,1.4965277777777777,https://www.amazon.in/dp/9332549443/?coliid=I11NM1MH8HMHW0&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9332549443,General Books,"Paperback

₹431.00",2025-07-21T20:17:58.096101
"The Informatio: A Work of Rare Penetration, A True History of Ideas' Daily Telegraph",James Gleick,597.0,544,1408,4.5,1.0974264705882353,https://www.amazon.in/dp/0007225741/?coliid=I1VFMKDC3SVD7Q&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0007225741,General Books,"Paperback

₹597.00",2025-07-21T20:18:02.136354
Hackers,STEVEN LEVY,2136.0,499,694,4.5,4.280561122244489,https://www.amazon.in/dp/1449388396/?coliid=IC2B7R2BBGH59&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1449388396,General Books,"Paperback

₹2,136.00",2025-07-21T20:18:04.921682
JR 1 : Killing Floor (Jack Reacher),Lee Child,461.0,544,72950,4.3,0.8474264705882353,https://www.amazon.in/dp/0553826166/?coliid=I128AAXII3XXDK&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0553826166,General Books,"Paperback

₹461.00",2025-07-21T20:18:09.952444
Lauren Ipsum,Carlos Bueno,499.0,145,65,4.3,3.4413793103448276,https://www.amazon.in/dp/0983647208/?coliid=I2AHI6G4VY33Z6&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0983647208,General Books,"Paperback

₹499.00",2025-07-21T20:18:09.928889
THE BONE COLLECTOR,Jeffery Deaver,454.0,480,7253,4.4,0.9458333333333333,https://www.amazon.in/dp/1444791559/?coliid=I2TNNOO9ICADU5&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1444791559,General Books,"Paperback

₹454.00",2025-07-21T20:18:13.218556
Along Came a Spider: (Alex Cross 1),James Patterson,437.49,496,26703,4.4,0.8820362903225807,https://www.amazon.in/dp/1784757403/?coliid=I3F3VNLF54LPCM&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1784757403,General Books,"Paperback

₹437.49",2025-07-21T20:18:14.181165
RULES OF PREY,John Sandford,965.0,448,17846,4.4,2.154017857142857,https://www.amazon.in/dp/1471179036/?coliid=I2N2MMXMGSQ5WK&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1471179036,General Books,"Paperback

₹965.00",2025-07-21T20:18:20.410630
"The One Goal: Master The Art of Goal Setting, Win Your Inner Battles, and Achieve Exceptional Results; author of Dopamine Detox",Thibaut Meurisse,203.0,240,11,4.1,0.8458333333333333,https://www.amazon.in/dp/014346518X/?coliid=I33YKQPMCLNMBC&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,014346518X,General Books,"Paperback

₹203.00",2025-07-21T20:18:22.718927
The Art of Electronics,"Paul Horowitz, Winfield Hill",5989.0,1220,2056,4.8,4.909016393442623,https://www.amazon.in/dp/0521809266/?coliid=I1VU9T042FM370&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0521809266,General Books,"Hardcover

₹5,989.00",2025-07-21T20:18:23.537997
101 Essays That Will Change The Way You Think (English),Brianna Wiest,367.0,450,17419,4.3,0.8155555555555556,https://www.amazon.in/dp/9355434030/?coliid=I364OM366MU6YX&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9355434030,General Books,"Paperback

₹367.00",2025-07-21T20:18:27.229276
Little Black Book of Workout Motivation,,2915.77,,1817,4.4,,https://www.amazon.in/dp/1938895355/?coliid=I19RJ1U4EROTZ7&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1938895355,General Books,"Hardcover

₹2,915.77",2025-07-21T20:18:32.054055
"Creativity, Inc. (L)",Ed Catmull,575.0,320,10137,4.7,1.796875,https://www.amazon.in/dp/0593070100/?coliid=I8LDE9EU410E5&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0593070100,General Books,"Paperback

₹575.00",2025-07-21T20:18:35.617456
"The Best of Dostoevsky Boxed Set (Crime and Punishment, The Idiot, The Brothers Karamazov)",Fyodor Dostoevsky,929.0,2220,77,4.4,0.41846846846846847,https://www.amazon.in/dp/9358563141/?coliid=IY433TXMQATA9&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9358563141,General Books,"Paperback

₹929.00",2025-07-21T20:18:36.191994
"The Four: The Hidden DNA of Amazon, Apple, Facebook and Google",Scott Galloway,426.0,336,4014,4.4,1.2678571428571428,https://www.amazon.in/dp/0552173436/?coliid=I1D5QXRCAJMN3B&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0552173436,General Books,"Paperback

₹426.00",2025-07-21T20:18:37.971997
How Not to Age,Michael Greger MD,584.0,608,1726,4.6,0.9605263157894737,https://www.amazon.in/dp/1529057353/?coliid=I1O1B4VH5OWALP&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1529057353,General Books,"Paperback

₹584.00",2025-07-21T20:18:44.725928
Extreme Ownership,Jocko Willink,475.0,360,35522,4.6,1.3194444444444444,https://www.amazon.in/dp/1250270960/?coliid=I1O092WY9O6CT1&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1250270960,General Books,"Paperback

₹475.00",2025-07-21T20:18:46.173937
"Nudge: Improving Decisions About Health, Wealth and Happiness","Richard H. Thaler, Cass R Sunstein",462.0,384,3971,4.4,1.203125,https://www.amazon.in/dp/0141999934/?coliid=I8SZ0GX3UEW6D&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0141999934,General Books,"Paperback

₹462.00",2025-07-21T20:18:46.532807
Harper Collins India Predictably Irrational: The Hidden Forces That Shape Our Decisions,Dan Ariely,292.0,304,10728,4.5,0.9605263157894737,https://www.amazon.in/dp/0007368542/?coliid=I28U9VNUY1T1UF&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0007368542,General Books,"Paperback

₹292.00",2025-07-21T20:18:48.856574
Determined: Life Without Free Will,Robert M Sapolsky,588.49,528,1363,4.6,1.1145643939393939,https://www.amazon.in/dp/1847925545/?coliid=I1AFAPGBRVY9W0&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1847925545,General Books,"Paperback

₹588.49",2025-07-21T20:18:54.721227
"Guns, Germs And Steel",Jared Diamond,540.0,592,12734,4.5,0.9121621621621622,https://www.amazon.in/dp/0099302780/?coliid=I19MNFL4U23XLR&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0099302780,General Books,"Paperback

₹540.00",2025-07-21T20:18:56.794591
"Great Indian Novel, The (PB)",Shashi Tharoor,378.0,648,1006,4.4,0.5833333333333334,https://www.amazon.in/dp/0143420089/?coliid=I3675RKED2DYPU&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0143420089,General Books,"Paperback

₹378.00",2025-07-21T20:18:57.955079
The Body: A Guide for Occupants - THE SUNDAY TIMES NO.1 BESTSELLER,Bill Bryson,459.0,544,20501,4.6,0.84375,https://www.amazon.in/dp/0552779903/?coliid=I33NPQ2AZVY9G2&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0552779903,General Books,"Paperback

₹459.00",2025-07-21T20:18:59.234231
Bigger Leaner Stronger: The Simple Science of Building the Ultimate Male Body,Michael Matthews,4223.0,327,15504,4.5,12.914373088685016,https://www.amazon.in/dp/1938895274/?coliid=I2TJUZKE8IYSWW&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1938895274,General Books,"Paperback

₹4,223.00",2025-07-21T20:19:06.898351
Starting Strength: Basic Barbell Training,"Mark Rippetoe, Jason Kelly",5191.0,347,6336,4.8,14.959654178674352,https://www.amazon.in/dp/0982522738/?coliid=I1X1RLCGBTZJHE&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0982522738,General Books,"Paperback

₹5,191.00",2025-07-21T20:19:07.064234
The Way of Men,Jack Donovan,736.0,192,5583,4.4,3.8333333333333335,https://www.amazon.in/dp/0985452307/?coliid=I2FTK6MKMQ7UVE&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0985452307,General Books,"Paperback

₹736.00",2025-07-21T20:19:07.751986
The Unusual Billionaires,Saurabh Mukherjea,257.0,454,2391,4.4,0.566079295154185,https://www.amazon.in/dp/0143426737/?coliid=I30O4BRIP64P2G&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0143426737,General Books,"Paperback

₹257.00",2025-07-21T20:19:09.375596
The History of Graphic Design. 40th Ed.,"Jens Mller, Julius Wiedemann",2363.0,511,755,4.8,4.62426614481409,https://www.amazon.in/dp/3836588064/?coliid=I3F7LBISHMS54I&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,3836588064,General Books,"Hardcover

₹2,363.00",2025-07-21T20:19:17.630936
Negotiation Genius,"Deepak Malhotra, Max Bazerman",555.0,352,1144,4.6,1.5767045454545454,https://www.amazon.in/dp/0553384112/?coliid=ITVFBMPOLQ25L&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0553384112,General Books,"Paperback

₹555.00",2025-07-21T20:19:17.963918
Never Use Futura,"Douglas Thomas, Ellen Lupton",,208,47,3.9,,https://www.amazon.in/dp/1616895721/?coliid=I3NPEUH4EHGW9R&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1616895721,General Books,"Paperback

—",2025-07-21T20:19:18.315629
Discipline Equals Freedom : Field Manual Mk1-MOD1,Jocko Willink,440.0,256,8260,4.6,1.71875,https://www.amazon.in/dp/1250280265/?coliid=IMTV13XMEONLM&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1250280265,General Books,"Paperback

₹447.00",2025-07-21T20:19:18.449112
"The 4-Hour Work Week : Escape the 9-5, Live Anywhere and Join the New Rich",Timothy Ferriss,597.49,416,26310,4.4,1.4362740384615384,https://www.amazon.in/dp/0091929113/?coliid=I29MUQQGOWTK8C&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0091929113,General Books,"Paperback

₹595.00",2025-07-21T20:19:28.633036
Complete Adventures of Feluda Vol.2,Satyajit Ray,398.0,776,1053,4.7,0.5128865979381443,https://www.amazon.in/dp/0143425048/?coliid=I2JCIN1VLJYB48&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0143425048,General Books,"Paperback

₹398.00",2025-07-21T20:19:29.010914
"Magic of Thinking Big, The (L)",David J Schwartz,414.49,384,17615,4.6,1.0794010416666666,https://www.amazon.in/dp/1785040472/?coliid=I307PC209KG64E&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1785040472,General Books,"Paperback

₹417.00",2025-07-21T20:19:28.845682
Complete Adventures of Feluda Vol.1,Satyajit Ray,415.0,804,1582,4.7,0.5161691542288557,https://www.amazon.in/dp/014342503X/?coliid=I3LUKSCCW3YAAR&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,014342503X,General Books,"Paperback

₹415.00",2025-07-21T20:19:29.832443
Speak to Win: How to Present With Power in Any Situation,Brian Tracy,1612.0,202,307,4.5,7.98019801980198,https://www.amazon.in/dp/1400231000/?coliid=I1YEXWPT9KWIXG&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1400231000,General Books,"Paperback

₹1,612.00",2025-07-21T20:19:39.700858
The Prince,Niccolo Machiavelli,119.0,180,6278,4.4,0.6611111111111111,https://www.amazon.in/dp/8129101394/?coliid=I32EU3X1WHOCTH&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,8129101394,General Books,"Paperback

₹119.00",2025-07-21T20:19:41.555993
House of Leaves,Mark Z. Danielewski,1150.0,736,12381,4.6,1.5625,https://www.amazon.in/dp/0375703764/?coliid=I2ULIGE5GSY715&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0375703764,General Books,"Paperback

₹1,150.00",2025-07-21T20:19:41.698787
The Things You Can See Only When You Slow Down: How to be Calm in a Busy World,Haemin Sunim,439.0,288,6297,4.6,1.5243055555555556,https://www.amazon.in/dp/0241340667/?coliid=IPPM6YUCCS236&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0241340667,General Books,"Paperback

₹439.00",2025-07-21T20:19:43.442291
Contagious: How to Build Word of Mouth in the Digital Age,Jonah Berger,374.0,256,7133,4.5,1.4609375,https://www.amazon.in/dp/1471111709/?coliid=I1IPHEIYDVL0RN&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1471111709,General Books,"Paperback

₹374.00",2025-07-21T20:19:52.272677
The Art Of Dealing With People (English),Les Giblin,115.0,70,1247,4.4,1.6428571428571428,https://www.amazon.in/dp/8183226744/?coliid=I24DRA7AGEHH2F&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,8183226744,General Books,"Paperback

₹115.00",2025-07-21T20:19:54.431252
Don't Believe Everything You Think (English),Joseph Nguyen,198.0,128,12129,4.5,1.546875,https://www.amazon.in/dp/935543135X/?coliid=I1NV7TAPKLVUCC&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,935543135X,General Books,"Paperback

₹198.00",2025-07-21T20:19:54.748583
Meditations (Chump Change Edition),Marcus Aurelius,135.0,54,488,4.2,2.5,https://www.amazon.in/dp/1640320571/?coliid=IYFMDEI2VRVJF&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1640320571,General Books,"Hardcover

₹135.00",2025-07-21T20:19:54.850085
"SAME AS EVER: Timeless Lessons on Risk, Opportunity and Living a Good Life (From the author of The Psychology Of Money)",Morgan Housel,311.0,224,4290,4.5,1.3883928571428572,https://www.amazon.in/dp/1804090948/?coliid=I7U7CTXLNXTQS&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1804090948,General Books,"Paperback

₹311.00",2025-07-21T20:20:04.613580
